id,x-ini,y-ini,x-goal,y-goal,x-end,y-end,L0-path,L1-path,td,tsh,zt,C
(adult 608),121,-118,135,-31,135,-31,92,92,17,24.3,-99,0
(adult 2043),61,-132,135,-31,135,-31,125,125,15,24.3,-99,0
(adult 2312),186,-68,152,-31,152,-31,55,55,20,24.3,-99,0
(adult 839),200,-72,152,-31,152,-31,80,80,18,24.3,-99,0
(adult 1162),100,-72,135,-31,135,-31,59,59,20,24.3,-99,0
(adult 12),55,-22,135,-31,135,-31,88,88,18,24.4,-99,0
(adult 1987),119,-36,135,-31,135,-31,19,19,23,24.4,-99,0
(adult 1783),199,-54,152,-31,152,-31,57,57,20,24.4,-99,0
(adult 2137),52,-176,135,-31,135,-31,167,167,12,24.4,-99,0
(adult 2293),226,-78,152,-31,152,-31,109,109,16,24.4,-99,0
(adult 1659),185,-109,152,-31,152,-31,79,79,18,24.4,-99,0
(adult 2421),168,-107,152,-31,152,-31,114,114,16,24.4,-99,0
(adult 1972),50,-165,135,-31,135,-31,166,166,12,24.4,-99,0
(adult 141),238,-73,152,-31,152,-31,124,124,15,24.5,-99,0
(adult 1636),208,-22,152,-31,152,-31,198,198,11,24.5,-99,0
(adult 1378),114,-33,135,-31,135,-31,22,22,23,24.6,-99,0
(adult 1553),62,-110,135,-31,135,-31,115,115,16,24.6,-99,0
(adult 1813),94,-74,135,-31,135,-31,61,61,20,24.6,-99,0
(adult 2534),209,-30,152,-31,152,-31,86,86,18,24.6,-99,0
(car 2770),98,-87,16,-2,16,-2,135,135,23,24.6,-99,0
(adult 14),134,-121,135,-31,135,-31,103,103,17,24.7,-99,0
(adult 1782),125,-3,135,-31,135,-31,65,65,20,24.7,-99,0
(adult 1112),149,-83,152,-31,152,-31,64,64,20,24.7,-99,0
(adult 1533),125,-55,135,-31,135,-31,50,50,21,24.7,-99,0
(adult 2594),43,-199,135,-31,135,-31,173,173,11,24.7,-99,0
(adult 870),238,-60,152,-31,152,-31,138,138,14,24.7,-99,0
(adult 1457),57,-166,135,-31,135,-31,158,158,13,24.7,-99,0
(adult 258),87,-39,135,-31,135,-31,47,47,21,24.8,-99,0
(adult 144),67,-20,135,-31,135,-31,69,69,20,24.8,-99,0
(adult 632),150,-81,152,-31,152,-31,65,65,20,24.8,-99,0
(adult 2642),147,-87,152,-31,152,-31,62,62,20,24.8,-99,0
(adult 2600),142,-100,135,-31,135,-31,94,94,18,24.9,-99,0
(adult 1831),101,-76,135,-31,135,-31,65,65,20,24.9,-99,0
(adult 2039),221,-38,152,-31,152,-31,115,115,16,25,-99,0
(adult 2035),227,-118,152,-31,152,-31,111,111,16,25,-99,0
(adult 1631),53,-184,135,-31,135,-31,173,173,12,25,-99,0
(adult 143),181,-71,152,-31,152,-31,48,48,21,25,-99,0
(adult 2592),39,-161,135,-31,135,-31,175,175,12,25,-99,0
(adult 1077),181,-160,152,-31,152,-31,176,176,12,25,-99,0
(adult 2453),206,-63,152,-31,152,-31,90,90,18,25.1,-99,0
(adult 513),188,-145,152,-31,152,-31,143,143,14,25.1,-99,0
(adult 168),96,-106,135,-31,135,-31,97,97,18,25.1,-99,0
(adult 722),154,-126,152,-31,152,-31,122,122,16,25.1,-99,0
(adult 567),137,-90,135,-31,135,-31,94,94,18,25.1,-99,0
(adult 79),132,-126,135,-31,135,-31,110,110,17,25.2,-99,0
(adult 2031),198,-124,152,-31,152,-31,105,105,17,25.2,-99,0
(adult 1315),142,-82,135,-31,135,-31,57,57,21,25.2,-99,0
(adult 1959),184,-161,152,-31,152,-31,179,179,12,25.2,-99,0
(adult 1221),168,-149,152,-31,152,-31,151,151,14,25.3,-99,0
(adult 2590),216,-46,152,-31,152,-31,107,107,17,25.3,-99,0
(adult 1184),105,-123,135,-31,135,-31,96,96,18,25.3,-99,0
(adult 1042),22,-187,135,-31,135,-31,192,192,11,25.3,-99,0
(adult 1069),143,-45,135,-31,135,-31,17,17,24,25.3,-99,0
(adult 481),84,-136,135,-31,135,-31,127,127,16,25.3,-99,0
(adult 2072),122,-77,135,-31,135,-31,74,74,20,25.3,-99,0
(adult 1948),72,-151,135,-31,135,-31,142,142,15,25.4,-99,0
(adult 775),238,-73,152,-31,152,-31,123,123,16,25.4,-99,0
(adult 291),229,-88,152,-31,152,-31,109,109,17,25.4,-99,0
(adult 1902),24,-211,135,-31,135,-31,200,200,10,25.4,-99,0
(adult 2391),196,-28,152,-31,152,-31,45,45,22,25.4,-99,0
(adult 1707),170,-109,152,-31,152,-31,115,115,17,25.5,-99,0
(adult 1596),172,-134,152,-31,152,-31,139,139,15,25.5,-99,0
(adult 301),174,-68,152,-31,152,-31,43,43,22,25.5,-99,0
(adult 1772),92,-217,135,-31,135,-31,195,195,11,25.5,-99,0
(adult 1830),80,-148,135,-31,135,-31,121,121,16,25.5,-99,0
(adult 2212),141,-86,135,-31,135,-31,58,58,21,25.5,-99,0
(adult 2504),152,-106,152,-31,152,-31,102,102,18,25.5,-99,0
(adult 2362),149,-69,152,-31,152,-31,44,44,22,25.6,-99,0
(adult 2471),224,-49,152,-31,152,-31,123,123,16,25.6,-99,0
(adult 2092),107,-128,135,-31,135,-31,98,98,18,25.6,-99,0
(adult 152),32,-187,135,-31,135,-31,196,196,11,25.6,-99,0
(adult 1664),139,-171,135,-31,135,-31,175,175,13,25.6,-99,0
(adult 2520),85,-126,135,-31,135,-31,118,118,17,25.6,-99,0
(adult 2309),153,-118,152,-31,152,-31,117,117,17,25.7,-99,0
(adult 45),171,-57,152,-31,152,-31,43,43,22,25.7,-99,0
(adult 2129),219,-63,152,-31,152,-31,113,113,17,25.7,-99,0
(adult 1034),203,-129,152,-31,152,-31,111,111,17,25.8,-99,0
(adult 1309),111,-172,135,-31,135,-31,146,146,15,25.8,-99,0
(adult 700),252,-64,152,-31,152,-31,141,141,15,25.8,-99,0
(adult 1817),68,-21,135,-31,135,-31,69,69,21,25.8,-99,0
(adult 2360),199,-44,152,-31,152,-31,48,48,22,25.9,-99,0
(adult 1063),16,-210,135,-31,135,-31,224,224,9,25.9,-99,0
(adult 2691),132,-123,135,-31,135,-31,106,106,18,25.9,-99,0
(adult 359),40,-196,135,-31,135,-31,187,187,12,25.9,-99,0
(adult 1362),146,-101,152,-31,152,-31,94,94,19,25.9,-99,0
(adult 857),140,-133,135,-31,135,-31,150,150,15,26,-99,0
(adult 1574),233,-73,152,-31,152,-31,118,118,17,26,-99,0
(adult 321),212,-87,152,-31,152,-31,89,89,19,26.1,-99,0
(adult 2358),152,-130,152,-31,152,-31,137,137,16,26.1,-99,0
(adult 1297),244,-94,152,-31,152,-31,131,131,16,26.1,-99,0
(adult 765),129,-61,135,-31,135,-31,39,39,23,26.1,-99,0
(adult 461),180,-62,152,-31,152,-31,49,49,22,26.1,-99,0
(adult 1560),181,-60,152,-31,152,-31,66,66,21,26.1,-99,0
(adult 687),58,-145,135,-31,135,-31,152,152,15,26.2,-99,0
(adult 1618),96,-68,135,-31,135,-31,57,57,22,26.2,-99,0
(adult 882),10,-211,135,-31,135,-31,219,219,10,26.3,-99,0
(adult 2348),22,-190,135,-31,135,-31,202,202,11,26.3,-99,0
(adult 802),172,-69,152,-31,152,-31,41,41,23,26.3,-99,0
(adult 1796),158,-82,152,-31,152,-31,71,71,21,26.3,-99,0
(adult 2448),249,-86,152,-31,152,-31,132,132,16,26.3,-99,0
(adult 2713),123,-77,135,-31,135,-31,74,74,21,26.4,-99,0
(adult 1744),191,-141,152,-31,152,-31,119,119,17,26.4,-99,0
(adult 1958),68,-120,135,-31,135,-31,112,112,18,26.4,-99,0
(adult 1465),209,-114,152,-31,152,-31,93,93,19,26.4,-99,0
(adult 2326),179,-84,152,-31,152,-31,56,56,22,26.4,-99,0
(adult 2029),214,-121,152,-31,152,-31,109,109,18,26.4,-99,0
(adult 382),109,-125,135,-31,135,-31,98,98,19,26.4,-99,0
(car 2751),187,-167,1,-160,1,-160,291,291,23,26.5,-99,0
(adult 514),54,-123,135,-31,135,-31,128,128,17,26.5,-99,0
(adult 2275),41,-190,135,-31,135,-31,181,181,13,26.5,-99,0
(adult 1497),164,-60,152,-31,152,-31,32,32,24,26.5,-99,0
(adult 388),184,-78,152,-31,152,-31,57,57,22,26.6,-99,0
(adult 1440),192,-46,152,-31,152,-31,70,70,21,26.6,-99,0
(adult 1761),47,-169,135,-31,135,-31,169,169,14,26.6,-99,0
(adult 1716),214,-71,152,-31,152,-31,96,96,19,26.6,-99,0
(adult 2219),237,-59,152,-31,152,-31,138,138,16,26.6,-99,0
(adult 2557),220,-62,152,-31,152,-31,113,113,18,26.7,-99,0
(adult 1994),66,-144,135,-31,135,-31,144,144,16,26.7,-99,0
(adult 1871),199,-84,152,-31,152,-31,72,72,21,26.8,-99,0
(adult 2513),180,-162,152,-31,152,-31,173,173,14,26.8,-99,0
(adult 1006),136,-171,135,-31,135,-31,177,177,14,26.8,-99,0
(adult 2639),219,-85,152,-31,152,-31,100,100,19,26.8,-99,0
(adult 731),129,-137,135,-31,135,-31,112,112,18,26.8,-99,0
(adult 409),154,-88,152,-31,152,-31,79,79,21,26.9,-99,0
(adult 2332),152,-81,152,-31,152,-31,67,67,22,26.9,-99,0
(adult 346),226,-89,152,-31,152,-31,101,101,19,26.9,-99,0
(car 2731),23,-72,16,-2,16,-2,80,80,26,27,-99,0
(adult 824),156,-41,152,-31,152,-31,13,13,26,27,-99,0
(adult 732),223,-85,152,-31,152,-31,103,103,19,27,-99,0
(adult 1878),181,-70,152,-31,152,-31,48,48,23,27,-99,0
(adult 640),150,-113,152,-31,152,-31,108,108,19,27,-99,0
(adult 416),5,-20,135,-31,135,-31,139,139,17,27,-99,0
(adult 691),50,-193,135,-31,135,-31,166,166,14,27,-99,0
(adult 2407),94,-204,135,-31,135,-31,175,175,14,27,-99,0
(adult 1017),178,-89,152,-31,152,-31,62,62,22,27.1,-99,0
(adult 1903),134,-107,135,-31,135,-31,95,95,20,27.1,-99,0
(adult 641),77,-112,135,-31,135,-31,124,124,18,27.1,-99,0
(adult 271),179,-130,152,-31,152,-31,111,111,18,27.1,-99,0
(adult 2100),235,-69,152,-31,152,-31,131,131,17,27.1,-99,0
(adult 1070),200,-134,152,-31,152,-31,130,130,17,27.1,-99,0
(adult 247),128,-175,135,-31,135,-31,163,163,15,27.2,-99,0
(adult 479),201,-46,152,-31,152,-31,51,51,23,27.2,-99,0
(adult 589),233,-78,152,-31,152,-31,119,119,18,27.2,-99,0
(adult 2388),42,-169,135,-31,135,-31,177,177,14,27.2,-99,0
(adult 2485),80,-121,135,-31,135,-31,124,124,18,27.2,-99,0
(adult 2424),186,-160,152,-31,152,-31,180,180,14,27.2,-99,0
(adult 638),132,-33,135,-31,135,-31,3,3,27,27.3,-99,0
(adult 362),99,-83,135,-31,135,-31,71,71,22,27.3,-99,0
(adult 2724),228,-63,152,-31,152,-31,119,119,18,27.3,-99,0
(adult 2241),208,-16,152,-31,152,-31,195,195,14,27.3,-99,0
(adult 1483),152,-136,152,-31,152,-31,140,140,17,27.3,-99,0
(adult 1507),141,-21,135,-31,135,-31,77,77,22,27.3,-99,0
(adult 2666),90,-208,135,-31,135,-31,180,180,14,27.3,-99,0
(adult 1697),110,-35,135,-31,135,-31,29,29,25,27.4,-99,0
(adult 173),153,-66,152,-31,152,-31,45,45,24,27.4,-99,0
(adult 1629),77,-49,135,-31,135,-31,67,67,22,27.4,-99,0
(adult 910),120,-28,135,-31,135,-31,17,17,26,27.4,-99,0
(adult 148),76,-81,135,-31,135,-31,87,87,21,27.4,-99,0
(adult 2231),160,-115,152,-31,152,-31,114,114,19,27.5,-99,0
(adult 2596),168,-141,152,-31,152,-31,138,138,17,27.5,-99,0
(adult 1822),160,-77,152,-31,152,-31,54,54,23,27.5,-99,0
(adult 1064),157,-61,152,-31,152,-31,30,30,25,27.5,-99,0
(adult 2256),67,-105,135,-31,135,-31,98,98,20,27.5,-99,0
(adult 1880),35,-166,135,-31,135,-31,181,181,14,27.5,-99,0
(adult 1518),187,-143,152,-31,152,-31,119,119,18,27.5,-99,0
(adult 971),164,-87,152,-31,152,-31,76,76,22,27.6,-99,0
(adult 2379),136,-76,135,-31,135,-31,48,48,24,27.6,-99,0
(adult 1480),14,-214,135,-31,135,-31,224,224,11,27.6,-99,0
(adult 1561),231,-57,152,-31,152,-31,138,138,17,27.6,-99,0
(adult 1078),236,-59,152,-31,152,-31,138,138,17,27.6,-99,0
(adult 60),92,-215,135,-31,135,-31,195,195,13,27.6,-99,0
(adult 622),99,-209,135,-31,135,-31,177,177,14,27.6,-99,0
(adult 506),47,-159,135,-31,135,-31,172,172,15,27.7,-99,0
(adult 192),150,-133,152,-31,152,-31,143,143,17,27.7,-99,0
(adult 2316),167,-58,152,-31,152,-31,33,33,25,27.7,-99,0
(adult 1661),211,-29,152,-31,152,-31,88,88,21,27.7,-99,0
(adult 1852),171,-127,152,-31,152,-31,99,99,20,27.7,-99,0
(adult 1925),181,-112,152,-31,152,-31,84,84,21,27.7,-99,0
(adult 386),137,-172,135,-31,135,-31,176,176,15,27.7,-99,0
(adult 585),58,-166,135,-31,135,-31,158,158,16,27.8,-99,0
(adult 223),123,-117,135,-31,135,-31,85,85,21,27.8,-99,0
(adult 1252),61,-126,135,-31,135,-31,119,119,19,27.8,-99,0
(adult 844),246,-25,152,-31,152,-31,155,155,16,27.8,-99,0
(adult 1655),94,-117,135,-31,135,-31,108,108,20,27.8,-99,0
(adult 2425),161,-98,152,-31,152,-31,103,103,20,27.8,-99,0
(adult 942),69,-25,135,-31,135,-31,65,65,23,27.9,-99,0
(adult 684),176,-98,152,-31,152,-31,93,93,21,27.9,-99,0
(adult 1415),231,-45,152,-31,152,-31,130,130,18,27.9,-99,0
(adult 542),180,-159,152,-31,152,-31,174,174,15,27.9,-99,0
(adult 1982),134,-20,135,-31,135,-31,69,69,23,27.9,-99,0
(adult 32),166,-50,152,-31,152,-31,38,38,25,27.9,-99,0
(adult 1503),128,-93,135,-31,135,-31,65,65,23,28,-99,0
(adult 714),99,-45,135,-31,135,-31,38,38,25,28,-99,0
(adult 295),55,-170,135,-31,135,-31,161,161,16,28,-99,0
(adult 2540),169,-79,152,-31,152,-31,68,68,23,28,-99,0
(adult 508),72,-143,135,-31,135,-31,136,136,18,28,-99,0
(adult 646),155,-41,152,-31,152,-31,13,13,27,28,-99,0
(adult 1141),81,-131,135,-31,135,-31,123,123,19,28,-99,0
(adult 743),17,-208,135,-31,135,-31,211,211,12,28.1,-99,0
(adult 1689),163,-51,152,-31,152,-31,38,38,25,28.1,-99,0
(adult 1825),74,-90,135,-31,135,-31,94,94,21,28.1,-99,0
(adult 1724),48,-140,135,-31,135,-31,137,137,18,28.2,-99,0
(adult 2218),189,-92,152,-31,152,-31,64,64,23,28.2,-99,0
(adult 385),227,-96,152,-31,152,-31,106,106,20,28.2,-99,0
(adult 234),182,-53,152,-31,152,-31,66,66,23,28.2,-99,0
(adult 2141),134,-162,135,-31,135,-31,179,179,15,28.3,-99,0
(adult 2324),121,-119,135,-31,135,-31,92,92,21,28.3,-99,0
(adult 2062),110,-12,135,-31,135,-31,45,45,25,28.3,-99,0
(adult 1147),59,-119,135,-31,135,-31,123,123,19,28.3,-99,0
(adult 707),79,-97,135,-31,135,-31,100,100,21,28.3,-99,0
(adult 1704),86,-79,135,-31,135,-31,72,72,23,28.3,-99,0
(adult 721),189,-25,152,-31,152,-31,42,42,25,28.3,-99,0
(adult 768),37,-164,135,-31,135,-31,179,179,15,28.4,-99,0
(adult 494),72,-119,135,-31,135,-31,128,128,19,28.4,-99,0
(adult 1030),55,-121,135,-31,135,-31,126,126,19,28.4,-99,0
(adult 2544),223,-121,152,-31,152,-31,105,105,20,28.4,-99,0
(car 2730),204,-125,1,-160,1,-160,285,285,25,28.4,-99,0
(adult 2580),191,-157,152,-31,152,-31,148,148,17,28.4,-99,0
(adult 239),175,-90,152,-31,152,-31,86,86,22,28.4,-99,0
(adult 161),48,-170,135,-31,135,-31,167,167,16,28.5,-99,0
(adult 2468),89,-59,135,-31,135,-31,58,58,24,28.5,-99,0
(adult 2474),30,-2,135,-31,135,-31,105,105,21,28.5,-99,0
(adult 1329),33,-188,135,-31,135,-31,193,193,14,28.5,-99,0
(adult 18),183,-74,152,-31,152,-31,57,57,24,28.6,-99,0
(adult 2313),79,-147,135,-31,135,-31,121,121,19,28.6,-99,0
(adult 715),70,-20,135,-31,135,-31,67,67,24,28.6,-99,0
(adult 1799),208,-104,152,-31,152,-31,82,82,22,28.6,-99,0
(adult 2233),198,-84,152,-31,152,-31,72,72,23,28.7,-99,0
(adult 1229),174,-153,152,-31,152,-31,172,172,16,28.8,-99,0
(adult 1437),59,-137,135,-31,135,-31,147,147,18,28.8,-99,0
(adult 1646),253,-64,152,-31,152,-31,141,141,18,28.8,-99,0
(adult 341),61,-128,135,-31,135,-31,121,121,20,28.9,-99,0
(adult 2045),110,-100,135,-31,135,-31,77,77,23,28.9,-99,0
(adult 151),113,-214,135,-31,135,-31,218,218,13,29,-99,0
(adult 1236),153,-82,152,-31,152,-31,68,68,24,29,-99,0
(adult 2310),151,-85,152,-31,152,-31,68,68,24,29,-99,0
(adult 1113),66,-125,135,-31,135,-31,135,135,19,29,-99,0
(adult 483),128,-186,135,-31,135,-31,192,192,15,29.1,-99,0
(adult 1593),235,-116,152,-31,152,-31,157,157,17,29.1,-99,0
(car 2729),79,-140,1,-160,1,-160,93,93,28,29.1,-99,0
(adult 553),62,-160,135,-31,135,-31,151,151,18,29.2,-99,0
(adult 2497),190,-133,152,-31,152,-31,117,117,20,29.2,-99,0
(adult 2172),149,-129,152,-31,152,-31,140,140,19,29.3,-99,0
(adult 2005),82,-143,135,-31,135,-31,117,117,20,29.3,-99,0
(adult 1088),167,-149,152,-31,152,-31,151,151,18,29.3,-99,0
(adult 2602),108,-81,135,-31,135,-31,73,73,24,29.4,-99,0
(adult 1275),118,-177,135,-31,135,-31,155,155,18,29.4,-99,0
(adult 11),168,-108,152,-31,152,-31,114,114,21,29.4,-99,0
(adult 130),153,-105,152,-31,152,-31,101,101,22,29.4,-99,0
(adult 642),145,-149,152,-31,152,-31,152,152,18,29.4,-99,0
(adult 2572),173,-95,152,-31,152,-31,86,86,23,29.4,-99,0
(adult 930),81,-139,135,-31,135,-31,130,130,20,29.5,-99,0
(adult 511),192,-48,152,-31,152,-31,70,70,24,29.5,-99,0
(adult 1747),70,-97,135,-31,135,-31,99,99,22,29.5,-99,0
(adult 2321),64,-122,135,-31,135,-31,115,115,21,29.5,-99,0
(adult 660),85,-124,135,-31,135,-31,115,115,21,29.5,-99,0
(adult 412),248,-63,152,-31,152,-31,137,137,19,29.5,-99,0
(adult 1258),207,-115,152,-31,152,-31,93,93,22,29.5,-99,0
(adult 1298),128,-89,135,-31,135,-31,61,61,25,29.5,-99,0
(adult 850),114,-48,135,-31,135,-31,34,34,27,29.5,-99,0
(adult 919),173,-59,152,-31,152,-31,43,43,26,29.5,-99,0
(adult 1213),128,-133,135,-31,135,-31,110,110,21,29.5,-99,0
(adult 979),225,-69,152,-31,152,-31,110,110,21,29.5,-99,0
(adult 659),200,-119,152,-31,152,-31,98,98,22,29.6,-99,0
(adult 2155),141,-25,135,-31,135,-31,77,77,24,29.6,-99,0
(adult 833),187,-121,152,-31,152,-31,95,95,22,29.6,-99,0
(adult 1829),139,-118,135,-31,135,-31,103,103,22,29.6,-99,0
(adult 2184),130,-39,135,-31,135,-31,8,8,29,29.6,-99,0
(adult 1461),185,-77,152,-31,152,-31,58,58,25,29.6,-99,0
(adult 428),153,-115,152,-31,152,-31,115,115,21,29.6,-99,0
(adult 1445),188,-39,152,-31,152,-31,58,58,25,29.7,-99,0
(adult 2015),229,-91,152,-31,152,-31,113,113,21,29.7,-99,0
(adult 174),178,-60,152,-31,152,-31,44,44,26,29.7,-99,0
(adult 1245),207,-124,152,-31,152,-31,113,113,21,29.7,-99,0
(adult 1665),148,-123,152,-31,152,-31,117,117,21,29.7,-99,0
(adult 2160),179,-155,152,-31,152,-31,172,172,17,29.7,-99,0
(car 2756),224,-72,16,-2,16,-2,239,239,27,29.8,-99,0
(adult 1862),105,-87,135,-31,135,-31,79,79,24,29.8,-99,0
(adult 1157),40,-155,135,-31,135,-31,170,170,17,29.8,-99,0
(adult 205),42,-166,135,-31,135,-31,173,173,17,29.9,-99,0
(adult 1785),130,-124,135,-31,135,-31,107,107,22,29.9,-99,0
(adult 831),68,-158,135,-31,135,-31,148,148,19,29.9,-99,0
(adult 529),123,-33,135,-31,135,-31,14,14,29,30,-99,0
(adult 699),141,-49,135,-31,135,-31,24,24,28,30,-99,0
(adult 552),98,-19,135,-31,135,-31,41,41,27,30,-99,0
(adult 147),167,-67,152,-31,152,-31,38,38,27,30,-99,0
(adult 112),31,-176,135,-31,135,-31,189,189,16,30.1,-99,0
(adult 1590),215,-58,152,-31,152,-31,115,115,21,30.1,-99,0
(adult 1595),185,-54,152,-31,152,-31,66,66,25,30.1,-99,0
(adult 1051),187,-55,152,-31,152,-31,66,66,25,30.1,-99,0
(adult 1243),168,-92,152,-31,152,-31,82,82,24,30.1,-99,0
(adult 257),132,-173,135,-31,135,-31,179,179,17,30.1,-99,0
(adult 1827),182,-69,152,-31,152,-31,51,51,26,30.1,-99,0
(adult 1874),234,-75,152,-31,152,-31,119,119,21,30.1,-99,0
(adult 2432),66,-131,135,-31,135,-31,139,139,20,30.2,-99,0
(adult 426),69,-117,135,-31,135,-31,110,110,22,30.2,-99,0
(adult 2261),146,-105,152,-31,152,-31,96,96,23,30.3,-99,0
(adult 300),43,-186,135,-31,135,-31,178,178,17,30.3,-99,0
(adult 1914),187,-114,152,-31,152,-31,92,92,23,30.3,-99,0
(adult 1351),248,-70,152,-31,152,-31,136,136,20,30.4,-99,0
(adult 526),177,-84,152,-31,152,-31,55,55,26,30.4,-99,0
(adult 2697),78,-132,135,-31,135,-31,128,128,21,30.4,-99,0
(adult 186),69,-104,135,-31,135,-31,98,98,23,30.4,-99,0
(adult 1714),187,-63,152,-31,152,-31,57,57,26,30.4,-99,0
(adult 2335),220,-65,152,-31,152,-31,109,109,22,30.4,-99,0
(adult 729),167,-69,152,-31,152,-31,59,59,26,30.5,-99,0
(adult 2004),105,-50,135,-31,135,-31,46,46,27,30.5,-99,0
(adult 1756),138,-117,135,-31,135,-31,102,102,23,30.5,-99,0
(adult 1212),54,-134,135,-31,135,-31,128,128,21,30.6,-99,0
(adult 462),74,-135,135,-31,135,-31,131,131,21,30.6,-99,0
(car 2766),75,-18,16,-2,16,-2,60,60,30,30.7,-99,0
(adult 387),145,-85,152,-31,152,-31,62,62,26,30.7,-99,0
(adult 1103),197,-142,152,-31,152,-31,125,125,21,30.7,-99,0
(adult 711),184,-83,152,-31,152,-31,58,58,26,30.7,-99,0
(adult 1644),191,-110,152,-31,152,-31,79,79,24,30.7,-99,0
(adult 2066),178,-160,152,-31,152,-31,172,172,18,30.8,-99,0
(adult 272),62,-178,135,-31,135,-31,152,152,19,30.8,-99,0
(adult 211),25,-188,135,-31,135,-31,197,197,16,30.8,-99,0
(adult 405),194,-111,152,-31,152,-31,81,81,24,30.8,-99,0
(adult 42),111,-32,135,-31,135,-31,26,26,29,30.8,-99,0
(adult 1439),109,-46,135,-31,135,-31,40,40,28,30.9,-99,0
(adult 394),41,-197,135,-31,135,-31,187,187,17,31,-99,0
(adult 876),185,-137,152,-31,152,-31,115,115,22,31,-99,0
(adult 1551),75,-146,135,-31,135,-31,137,137,21,31,-99,0
(adult 1149),204,-72,152,-31,152,-31,88,88,24,31,-99,0
(adult 1300),70,-135,135,-31,135,-31,135,135,21,31,-99,0
(adult 1746),92,-54,135,-31,135,-31,52,52,27,31,-99,0
(adult 758),245,-91,152,-31,152,-31,131,131,21,31,-99,0
(adult 1938),200,-143,152,-31,152,-31,130,130,21,31.1,-99,0
(adult 2588),166,-80,152,-31,152,-31,69,69,26,31.1,-99,0
(adult 2431),188,-144,152,-31,152,-31,143,143,20,31.1,-99,0
(adult 752),132,-166,135,-31,135,-31,181,181,18,31.2,-99,0
(adult 249),88,-106,135,-31,135,-31,110,110,23,31.2,-99,0
(adult 1947),155,-79,152,-31,152,-31,69,69,26,31.3,-99,0
(adult 1284),177,-91,152,-31,152,-31,65,65,26,31.3,-99,0
(adult 2151),122,-119,135,-31,135,-31,92,92,24,31.4,-99,0
(adult 2325),207,-99,152,-31,152,-31,81,81,25,31.4,-99,0
(adult 1823),100,-93,135,-31,135,-31,86,86,25,31.4,-99,0
(adult 1018),129,-150,135,-31,135,-31,128,128,22,31.4,-99,0
(adult 1679),47,-146,135,-31,135,-31,139,139,21,31.4,-99,0
(adult 1778),172,-153,152,-31,152,-31,152,152,20,31.5,-99,0
(adult 2007),137,-22,135,-31,135,-31,77,77,26,31.5,-99,0
(adult 2037),89,-21,135,-31,135,-31,49,49,28,31.5,-99,0
(adult 2292),128,-133,135,-31,135,-31,110,110,23,31.5,-99,0
(adult 2536),30,-1,135,-31,135,-31,105,105,24,31.5,-99,0
(adult 2262),37,-174,135,-31,135,-31,182,182,18,31.6,-99,0
(adult 65),190,-66,152,-31,152,-31,59,59,27,31.6,-99,0
(adult 217),103,-38,135,-31,135,-31,34,34,29,31.6,-99,0
(adult 2371),180,-32,152,-31,152,-31,32,32,29,31.6,-99,0
(adult 1556),54,-185,135,-31,135,-31,160,160,19,31.6,-99,0
(adult 111),225,-64,152,-31,152,-31,111,111,23,31.6,-99,0
(adult 2496),144,-154,152,-31,152,-31,157,157,20,31.7,-99,0
(adult 693),74,-85,135,-31,135,-31,90,90,25,31.7,-99,0
(adult 2339),188,-46,152,-31,152,-31,58,58,27,31.7,-99,0
(adult 2359),92,-70,135,-31,135,-31,63,63,27,31.7,-99,0
(adult 1979),154,-97,152,-31,152,-31,102,102,24,31.7,-99,0
(adult 2626),224,-103,152,-31,152,-31,113,113,23,31.8,-99,0
(adult 1866),44,-194,135,-31,135,-31,184,184,18,31.8,-99,0
(adult 1997),18,-203,135,-31,135,-31,207,207,16,31.8,-99,0
(adult 2636),155,-132,152,-31,152,-31,134,134,22,31.9,-99,0
(adult 38),233,-50,152,-31,152,-31,130,130,22,31.9,-99,0
(adult 2398),231,-116,152,-31,152,-31,111,111,23,31.9,-99,0
(adult 1202),138,-134,135,-31,135,-31,116,116,23,32,-99,0
(adult 658),76,-116,135,-31,135,-31,124,124,23,32,-99,0
(adult 1652),148,-102,152,-31,152,-31,96,96,25,32,-99,0
(adult 813),221,-103,152,-31,152,-31,99,99,24,32,-99,0
(adult 1527),134,-66,135,-31,135,-31,39,39,29,32.1,-99,0
(car 2750),77,-154,1,-160,1,-160,94,94,31,32.1,-99,0
(adult 202),216,-57,152,-31,152,-31,115,115,23,32.1,-99,0
(adult 1620),124,-113,135,-31,135,-31,93,93,25,32.1,-99,0
(adult 2243),39,-162,135,-31,135,-31,177,177,19,32.1,-99,0
(adult 2185),221,-75,152,-31,152,-31,104,104,24,32.1,-99,0
(adult 2343),180,-62,152,-31,152,-31,49,49,28,32.1,-99,0
(adult 645),187,-139,152,-31,152,-31,116,116,23,32.2,-99,0
(adult 354),145,-113,152,-31,152,-31,110,110,24,32.2,-99,0
(adult 1995),170,-150,152,-31,152,-31,151,151,21,32.2,-99,0
(adult 1691),70,-102,135,-31,135,-31,97,97,25,32.2,-99,0
(adult 2091),137,-106,135,-31,135,-31,108,108,24,32.2,-99,0
(adult 17),173,-149,152,-31,152,-31,150,150,21,32.3,-99,0
(adult 303),167,-139,152,-31,152,-31,138,138,22,32.3,-99,0
(adult 2357),91,-36,135,-31,135,-31,44,44,29,32.3,-99,0
(adult 2437),235,-63,152,-31,152,-31,121,121,23,32.3,-99,0
(adult 126),193,-40,152,-31,152,-31,43,43,29,32.4,-99,0
